Timestamp,State Of Charge_SoC,Charging Power_kW,Charging Voltage_V,Charging Current_A,Battery Temperature_C,Vehicle Speed_kmh,Regenerative Power_kW,Energy Supplied_kWh,Motor RPM,Time Elapsed_s,Time-lap,Battery Voltage_BV,Battery Current_IB
28-03-2025 03:41,22.463,16.86,576.511,29.245,27.625,60.367,2.824,99.26,968.942,13300,10,306.859,54.944
28-03-2025 03:41,22.465,14.33,496.802,28.844,41.227,12.217,1.323,99.3,877.705,13310,10,696.251,20.582
28-03-2025 03:42,22.467,21.551,349.932,61.586,31.391,161.692,4.488,99.359,1500.62,13320,10,776.528,27.753
28-03-2025 03:42,22.469,19.061,571.871,33.331,35.108,155.417,0.189,99.412,1227.854,13330,10,655.302,29.088
28-03-2025 03:42,22.47,42.964,386.191,111.249,38.625,31.562,0.919,99.532,1815.146,13340,10,351.771,122.135
28-03-2025 03:42,22.472,41.848,724.697,57.745,32.437,73.578,4.148,99.648,1740.915,13350,10,319.147,131.124
28-03-2025 03:42,22.474,22.084,646.507,34.159,25.209,6.996,3.01,99.709,2862.475,13360,10,677.562,32.593
28-03-2025 03:42,22.476,19.528,681.633,28.649,22.697,186.441,2.696,99.763,1301.739,13370,10,368.905,52.935
28-03-2025 03:43,22.478,32.768,783.534,41.821,40.093,141.981,0.276,99.855,2020.113,13380,10,512.175,63.979
28-03-2025 03:43,22.48,29.065,385.991,75.3,32.672,223.766,1.951,99.935,2873.734,13390,10,589.469,49.307
28-03-2025 03:43,22.482,15.1,699.895,21.574,35.67,179.317,3.272,99.977,2461.272,13400,10,448.159,33.693
28-03-2025 03:43,22.483,41.558,673.638,61.691,23.393,260.546,4.877,100.093,2543.944,13410,10,383.949,108.237
28-03-2025 03:43,22.485,6.114,393.402,15.541,32.406,114.681,1.885,100.11,2715.425,13420,10,459.94,13.293
28-03-2025 03:43,22.487,47.025,337.414,139.369,37.327,10.156,2.823,100.24,1799.198,13430,10,304.355,154.507
28-03-2025 03:44,22.489,47.714,649.324,73.483,23.948,194.746,1.561,100.373,2524.76,13440,10,546.858,87.252
28-03-2025 03:44,22.491,38.39,768.62,49.946,43.591,223.083,3.306,100.479,1813.276,13450,10,427.946,89.707
28-03-2025 03:44,22.493,26.136,720.141,36.293,38.884,153.449,3.306,100.552,2823.813,13460,10,370.227,70.596
28-03-2025 03:44,22.495,32.234,395.372,81.528,26.064,170.035,4.193,100.642,1089.898,13470,10,606.248,53.169
28-03-2025 03:44,22.496,36.63,518.886,70.593,20.336,297.27,3.947,100.743,1947.862,13480,10,416.82,87.879
28-03-2025 03:44,22.498,5.419,613.352,8.835,41.185,122.147,4.076,100.758,633.728,13490,10,743.326,7.29
28-03-2025 03:45,22.5,17.939,671.55,26.712,30.569,225.622,4.94,100.808,2518.072,13500,10,341.501,52.529
28-03-2025 03:45,22.502,40.998,626.072,65.484,24.887,107.612,3.03,100.922,445.296,13510,10,785.195,52.213
28-03-2025 03:45,22.504,5.678,347.871,16.321,27.483,208.315,4.777,100.938,2584.965,13520,10,668.286,8.496
28-03-2025 03:45,22.506,42.682,699.988,60.976,41.09,77.133,4.978,101.056,2905.942,13530,10,370.969,115.056
28-03-2025 03:45,22.507,16.619,420.214,39.548,25.441,288.203,1.032,101.103,2059.93,13540,10,721.709,23.027
28-03-2025 03:45,22.509,48.275,732.449,65.909,34.191,217.701,2.25,101.237,2150.008,13550,10,477.089,101.186
28-03-2025 03:46,22.511,9.741,482.012,20.21,36.258,192.752,3.089,101.264,960.749,13560,10,689.939,14.119
28-03-2025 03:46,22.513,13.868,745.028,18.614,22.485,245.394,1.114,101.302,2046.166,13570,10,459.652,30.171
28-03-2025 03:46,22.515,45.426,587.145,77.368,27.032,163.912,4.837,101.428,610.976,13580,10,741.074,61.298
28-03-2025 03:46,22.517,41.879,379.11,110.466,34.975,167.299,4.242,101.545,1257.832,13590,10,372.078,112.554
28-03-2025 03:46,22.519,10.812,528.581,20.454,32.184,109.559,0.884,101.575,1875.856,13600,10,684.389,15.798
28-03-2025 03:46,22.52,19.428,442.336,43.922,43.194,3.742,0.653,101.629,2262.067,13610,10,375.437,51.749
28-03-2025 03:47,22.522,47.578,436.406,109.022,43.816,70.084,0.889,101.761,2400.998,13620,10,355.259,133.925
28-03-2025 03:47,22.524,29.087,502.035,57.938,36.905,3.131,2.832,101.842,1768.813,13630,10,775.376,37.513
28-03-2025 03:47,22.526,19.049,423.422,44.988,29.185,116.468,3.271,101.895,1537.69,13640,10,598.24,31.841
28-03-2025 03:47,22.528,15.509,412.951,37.557,32.578,265.335,1.885,101.938,2007.65,13650,10,308.006,50.354
28-03-2025 03:47,22.53,35.694,574.431,62.138,26.31,264.16,4.238,102.037,2775.601,13660,10,341.488,104.526
28-03-2025 03:47,22.532,15.826,430.065,36.799,20.837,183.778,4.753,102.081,1457.995,13670,10,522.864,30.268
28-03-2025 03:48,22.533,34.993,726.06,48.196,23.226,263.046,3.724,102.178,2014.105,13680,10,777.786,44.991
28-03-2025 03:48,22.535,44.496,546.108,81.479,41.755,203.558,2.998,102.302,2817.364,13690,10,648.005,68.666
28-03-2025 03:48,22.537,9.155,459.101,19.942,26.734,168.609,4.717,102.327,1443.748,13700,10,368.302,24.858
28-03-2025 03:48,22.539,48.636,796.876,61.033,23.07,88.362,0.358,102.462,480.289,13710,10,660.882,73.592
28-03-2025 03:48,22.541,19.321,440.238,43.887,39.269,218.604,4.868,102.516,1696.882,13720,10,491.823,39.284
28-03-2025 03:48,22.543,10.825,699.418,15.477,30.814,167.919,2.171,102.546,1829.974,13730,10,329.358,32.866
28-03-2025 03:49,22.545,40.933,631.64,64.804,35.141,115.824,1.521,102.66,1421.312,13740,10,607.129,67.421
28-03-2025 03:49,22.546,7.823,657.72,11.894,27.441,279.99,2.131,102.681,1053.088,13750,10,636.01,12.3
28-03-2025 03:49,22.548,13.559,547.771,24.754,26.573,197.37,2.668,102.719,2260.239,13760,10,300.748,45.086
28-03-2025 03:49,22.55,41.122,763.233,53.878,25.995,117.362,2.261,102.833,1259.376,13770,10,648.044,63.455
28-03-2025 03:49,22.552,24.02,605.631,39.661,40.64,228.697,1.475,102.9,2662.863,13780,10,539.254,44.542
28-03-2025 03:49,22.554,26.352,550.108,47.903,41.867,47.202,1.437,102.973,1138.667,13790,10,309.413,85.168
28-03-2025 03:50,22.556,49.905,343.376,145.336,39.635,224.291,1.491,103.112,2783.85,13800,10,601.371,82.985
28-03-2025 03:50,22.557,17.749,623.336,28.475,44.76,8.443,3.787,103.161,1806.236,13810,10,344.04,51.59
28-03-2025 03:50,22.559,8.285,699.034,11.852,30.86,4.123,2.946,103.184,1813.524,13820,10,583.661,14.194
28-03-2025 03:50,22.561,8.0,621.785,12.867,27.218,139.426,2.206,103.206,1775.419,13830,10,786.477,10.172
28-03-2025 03:50,22.563,39.936,394.914,101.125,29.628,133.813,3.363,103.317,610.906,13840,10,610.346,65.431
28-03-2025 03:50,22.565,10.828,539.863,20.057,40.671,193.015,4.08,103.347,2862.728,13850,10,736.616,14.7
28-03-2025 03:51,22.567,48.274,712.829,67.722,34.661,23.479,1.703,103.481,2295.028,13860,10,750.258,64.343
28-03-2025 03:51,22.569,45.698,325.707,140.303,42.554,192.827,4.712,103.608,1828.335,13870,10,562.024,81.309
28-03-2025 03:51,22.57,17.932,650.709,27.558,36.468,167.471,3.235,103.658,929.727,13880,10,342.878,52.299
28-03-2025 03:51,22.572,22.893,731.205,31.308,40.684,260.374,3.716,103.722,2703.833,13890,10,517.109,44.27
28-03-2025 03:51,22.574,42.733,789.111,54.154,38.163,215.391,4.164,103.84,2294.248,13900,10,449.653,95.036
28-03-2025 03:51,22.576,35.325,502.145,70.348,26.145,126.947,2.445,103.939,1599.22,13910,10,532.02,66.398
28-03-2025 03:52,22.578,23.389,380.332,61.497,25.816,263.157,0.692,104.004,1818.528,13920,10,583.966,40.052
28-03-2025 03:52,22.58,10.704,382.344,27.995,27.3,33.912,3.759,104.033,2479.354,13930,10,498.292,21.481
28-03-2025 03:52,22.582,26.972,309.586,87.123,42.969,50.979,1.938,104.108,519.516,13940,10,440.943,61.169
28-03-2025 03:52,22.583,41.488,337.379,122.971,39.968,84.72,2.808,104.223,2828.355,13950,10,455.333,91.115
28-03-2025 03:52,22.585,35.397,657.088,53.87,28.26,36.525,2.78,104.322,2688.912,13960,10,464.123,76.267
28-03-2025 03:52,22.587,41.707,750.334,55.585,37.809,186.831,0.297,104.438,591.607,13970,10,471.532,88.451
28-03-2025 03:53,22.589,9.271,589.415,15.73,38.45,258.084,1.108,104.463,888.49,13980,10,508.527,18.232
28-03-2025 03:53,22.591,14.698,763.809,19.243,41.329,111.541,1.842,104.504,2649.533,13990,10,687.379,21.382
28-03-2025 03:53,22.593,26.391,315.968,83.523,38.884,89.593,0.706,104.578,2544.473,14000,10,401.412,65.744
28-03-2025 03:53,22.595,49.284,763.801,64.524,26.389,83.987,0.145,104.714,2959.293,14010,10,515.832,95.542
28-03-2025 03:53,22.596,29.167,624.488,46.706,27.421,120.799,1.321,104.795,2205.975,14020,10,552.203,52.82
28-03-2025 03:53,22.598,32.458,448.245,72.411,41.074,126.813,3.743,104.886,2375.398,14030,10,372.637,87.103
28-03-2025 03:54,22.6,12.193,723.369,16.856,31.091,261.323,0.645,104.919,21.088,14040,10,415.682,29.333
28-03-2025 03:54,22.602,39.843,623.584,63.894,25.869,254.003,3.778,105.03,2249.053,14050,10,532.955,74.759
28-03-2025 03:54,22.604,46.12,311.067,148.263,40.078,275.486,2.449,105.158,3.185,14060,10,478.604,96.363
28-03-2025 03:54,22.606,14.231,789.33,18.03,44.592,102.375,1.631,105.198,710.143,14070,10,578.803,24.587
28-03-2025 03:54,22.607,44.22,752.755,58.744,44.39,296.111,3.009,105.321,2296.357,14080,10,475.559,92.985
28-03-2025 03:54,22.609,29.34,419.424,69.953,25.833,263.971,0.626,105.402,133.365,14090,10,667.24,43.972
28-03-2025 03:55,22.611,13.714,510.486,26.864,41.206,87.076,2.356,105.44,0.77,14100,10,593.802,23.095
28-03-2025 03:55,22.613,9.567,371.769,25.735,42.81,125.568,0.408,105.467,2139.183,14110,10,544.892,17.559
28-03-2025 03:55,22.615,21.974,687.518,31.961,24.005,216.915,0.758,105.528,2229.142,14120,10,724.763,30.318
28-03-2025 03:55,22.617,37.228,521.166,71.431,39.119,62.352,3.248,105.631,467.064,14130,10,583.412,63.81
28-03-2025 03:55,22.619,49.452,765.991,64.56,35.569,21.049,4.278,105.769,1939.444,14140,10,402.924,122.734
28-03-2025 03:55,22.62,44.709,605.999,73.778,41.722,129.879,2.912,105.893,1117.063,14150,10,440.183,101.57
28-03-2025 03:56,22.622,23.035,449.403,51.256,22.641,41.668,0.21,105.957,1411.373,14160,10,547.094,42.104
28-03-2025 03:56,22.624,41.509,448.008,92.653,39.328,59.437,0.745,106.072,663.035,14170,10,759.318,54.666
28-03-2025 03:56,22.626,9.936,691.298,14.374,26.929,205.076,2.363,106.1,2899.432,14180,10,722.717,13.749
28-03-2025 03:56,22.628,6.041,403.599,14.969,39.638,162.783,0.699,106.116,2315.939,14190,10,546.625,11.052
28-03-2025 03:56,22.63,29.046,387.652,74.929,43.129,253.131,4.307,106.197,1480.331,14200,10,635.068,45.737
28-03-2025 03:56,22.632,18.569,314.581,59.027,38.96,179.897,0.292,106.249,2914.888,14210,10,739.673,25.104
28-03-2025 03:57,22.633,24.673,397.944,62.001,24.892,167.389,0.425,106.317,355.924,14220,10,767.735,32.137
28-03-2025 03:57,22.635,8.6,662.561,12.98,25.113,181.311,3.752,106.341,1656.042,14230,10,318.904,26.968
28-03-2025 03:57,22.637,9.74,670.713,14.522,20.166,202.145,2.613,106.368,155.44,14240,10,519.749,18.74
28-03-2025 03:57,22.639,46.493,334.816,138.86,44.665,48.485,4.914,106.497,2258.671,14250,10,598.896,77.631
28-03-2025 03:57,22.641,16.376,410.23,39.92,42.487,280.817,0.37,106.543,119.228,14260,10,435.615,37.594
28-03-2025 03:57,22.643,43.485,441.667,98.457,33.36,20.897,2.979,106.664,1845.694,14270,10,733.229,59.306
28-03-2025 03:58,22.645,35.64,312.941,113.889,28.008,53.182,3.363,106.763,939.799,14280,10,410.055,86.916
28-03-2025 03:58,22.646,39.597,766.044,51.691,37.2,129.124,1.272,106.873,1985.968,14290,10,529.355,74.803
28-03-2025 03:58,22.648,12.903,742.661,17.374,42.667,263.509,2.872,106.908,2868.372,14300,10,619.885,20.815
28-03-2025 03:58,22.65,5.986,755.119,7.927,36.369,188.463,4.225,106.925,792.187,14310,10,649.189,9.221
28-03-2025 03:58,22.652,30.348,449.198,67.561,23.936,228.708,2.697,107.009,647.717,14320,10,333.016,91.131
28-03-2025 03:58,22.654,9.862,412.858,23.888,32.231,180.434,4.202,107.037,919.895,14330,10,793.778,12.425
28-03-2025 03:59,22.656,30.866,541.68,56.981,43.078,267.737,4.963,107.123,208.091,14340,10,754.071,40.932
28-03-2025 03:59,22.657,13.038,601.154,21.688,28.234,65.67,1.439,107.159,2533.342,14350,10,325.227,40.089
28-03-2025 03:59,22.659,48.229,632.924,76.2,27.49,223.154,2.731,107.293,1397.129,14360,10,509.571,94.646
28-03-2025 03:59,22.661,29.595,552.086,53.606,26.859,11.409,3.591,107.375,1713.178,14370,10,768.443,38.513
28-03-2025 03:59,22.663,35.981,620.313,58.005,29.732,127.621,2.063,107.475,1305.145,14380,10,753.713,47.739
28-03-2025 03:59,22.665,31.697,671.945,47.171,22.991,13.282,4.878,107.563,2559.489,14390,10,537.491,58.971
28-03-2025 04:00,22.667,23.585,451.082,52.286,33.551,102.296,4.573,107.628,1209.352,14400,10,454.431,51.901
28-03-2025 04:00,22.669,36.093,532.869,67.734,28.133,75.895,2.877,107.729,2753.839,14410,10,504.404,71.557
28-03-2025 04:00,22.67,19.723,381.924,51.64,25.711,249.847,2.505,107.783,1348.072,14420,10,665.88,29.619
28-03-2025 04:00,22.672,8.104,365.442,22.175,23.369,295.767,3.91,107.806,2368.687,14430,10,695.472,11.652
28-03-2025 04:00,22.674,45.91,770.892,59.554,24.919,198.9,1.992,107.934,123.213,14440,10,562.304,81.646
28-03-2025 04:00,22.676,16.532,354.832,46.591,39.223,21.94,2.497,107.979,2169.215,14450,10,337.828,48.936
28-03-2025 04:01,22.678,15.491,782.588,19.794,29.613,161.739,1.784,108.022,1582.48,14460,10,670.841,23.091
28-03-2025 04:01,22.68,10.773,443.641,24.282,20.422,83.441,2.763,108.052,723.766,14470,10,535.655,20.111
28-03-2025 04:01,22.682,16.734,796.852,21.0,41.204,173.144,3.371,108.099,9.654,14480,10,418.433,39.991
28-03-2025 04:01,22.683,18.325,302.614,60.555,25.439,213.508,1.408,108.15,929.352,14490,10,626.834,29.234
28-03-2025 04:01,22.685,32.688,767.533,42.588,22.865,82.351,1.206,108.241,2859.839,14500,10,315.776,103.516
28-03-2025 04:01,22.687,21.387,732.393,29.201,20.827,220.246,1.087,108.3,1013.366,14510,10,747.831,28.598
28-03-2025 04:02,22.689,26.753,779.926,34.302,31.449,249.418,2.089,108.374,4.934,14520,10,549.907,48.651
28-03-2025 04:02,22.691,42.351,515.368,82.176,44.467,285.295,4.936,108.492,42.725,14530,10,493.788,85.768
28-03-2025 04:02,22.693,30.687,595.331,51.546,23.152,62.998,1.895,108.577,2848.57,14540,10,408.042,75.205
28-03-2025 04:02,22.695,15.493,746.887,20.744,34.125,271.338,2.565,108.62,1459.306,14550,10,732.091,21.163
28-03-2025 04:02,22.696,38.382,539.976,71.081,34.443,94.013,4.028,108.727,2721.227,14560,10,707.104,54.281
28-03-2025 04:02,22.698,44.167,440.606,100.241,42.763,121.338,0.88,108.85,597.554,14570,10,703.87,62.748
28-03-2025 04:03,22.7,39.825,579.335,68.742,24.591,285.427,4.348,108.96,1039.661,14580,10,473.567,84.095
28-03-2025 04:03,22.702,37.726,311.223,121.218,40.585,250.097,1.269,109.065,1709.508,14590,10,580.48,64.991
28-03-2025 04:03,22.704,10.278,440.474,23.334,44.478,294.021,0.384,109.093,797.715,14600,10,449.719,22.855
28-03-2025 04:03,22.706,19.71,424.741,46.404,43.358,200.277,0.838,109.148,1165.942,14610,10,384.932,51.204
28-03-2025 04:03,22.707,32.526,575.786,56.49,41.202,188.208,0.628,109.239,203.621,14620,10,337.012,96.514
28-03-2025 04:03,22.709,34.795,613.633,56.704,21.029,110.081,1.973,109.335,906.742,14630,10,450.452,77.246
28-03-2025 04:04,22.711,40.144,485.121,82.751,44.135,207.165,1.68,109.447,894.149,14640,10,533.723,75.216
28-03-2025 04:04,22.713,17.854,630.944,28.298,37.464,297.899,2.806,109.496,2119.041,14650,10,492.805,36.23
28-03-2025 04:04,22.715,38.751,633.146,61.204,44.855,2.67,4.654,109.604,488.009,14660,10,644.852,60.093
28-03-2025 04:04,22.717,18.33,742.9,24.673,40.987,34.235,2.154,109.655,2604.797,14670,10,507.545,36.114
28-03-2025 04:04,22.719,19.866,533.857,37.212,28.425,105.654,3.169,109.71,2602.799,14680,10,393.26,50.516
28-03-2025 04:04,22.72,49.43,570.704,86.613,31.044,156.122,3.589,109.847,464.739,14690,10,451.606,109.455
28-03-2025 04:05,22.722,5.286,404.464,13.068,44.245,91.821,0.227,109.862,1946.618,14700,10,677.716,7.799
28-03-2025 04:05,22.724,16.696,421.3,39.629,26.559,103.564,4.438,109.908,393.912,14710,10,535.363,31.186
28-03-2025 04:05,22.726,27.053,301.004,89.874,27.723,114.901,2.103,109.984,1221.343,14720,10,724.141,37.358
28-03-2025 04:05,22.728,47.818,539.354,88.657,23.963,16.115,2.219,110.116,852.785,14730,10,614.752,77.784
28-03-2025 04:05,22.73,6.661,354.749,18.776,26.663,150.402,3.634,110.135,2498.109,14740,10,493.467,13.498
28-03-2025 04:05,22.732,18.614,308.492,60.34,29.672,2.926,2.404,110.187,2172.104,14750,10,519.44,35.835
28-03-2025 04:06,22.733,18.139,533.989,33.969,35.765,105.159,0.547,110.237,1896.648,14760,10,372.895,48.644
28-03-2025 04:06,22.735,5.559,725.07,7.667,28.076,216.639,1.394,110.252,413.474,14770,10,512.545,10.847
28-03-2025 04:06,22.737,28.558,391.83,72.884,24.892,121.113,4.576,110.332,1744.545,14780,10,784.614,36.398
28-03-2025 04:06,22.739,5.115,479.931,10.659,37.461,77.745,3.39,110.346,731.621,14790,10,338.652,15.105
28-03-2025 04:06,22.741,38.047,531.245,71.618,23.716,120.365,1.013,110.452,437.661,14800,10,727.147,52.323
28-03-2025 04:06,22.743,42.229,634.625,66.542,29.033,225.616,4.274,110.569,2377.539,14810,10,559.861,75.428
28-03-2025 04:07,22.745,43.906,761.603,57.649,38.197,176.339,2.452,110.691,969.084,14820,10,604.421,72.641
28-03-2025 04:07,22.746,27.755,466.445,59.504,33.198,245.842,4.758,110.768,2514.082,14830,10,475.05,58.426
28-03-2025 04:07,22.748,41.517,727.56,57.064,39.941,117.549,3.824,110.883,50.984,14840,10,644.096,64.458
28-03-2025 04:07,22.75,28.459,450.903,63.115,42.069,234.539,1.537,110.962,782.253,14850,10,487.124,58.422
28-03-2025 04:07,22.752,8.609,642.318,13.403,33.143,80.985,2.673,110.986,2549.234,14860,10,712.003,12.091
28-03-2025 04:07,22.754,8.693,455.948,19.066,37.677,169.869,2.345,111.01,1248.899,14870,10,725.145,11.988
28-03-2025 04:08,22.756,34.931,608.902,57.367,42.496,221.139,4.342,111.108,2318.188,14880,10,436.323,80.057
28-03-2025 04:08,22.757,23.95,663.946,36.072,26.807,23.504,3.832,111.174,2885.016,14890,10,475.092,50.411
28-03-2025 04:08,22.759,37.625,309.128,121.714,43.1,165.055,2.638,111.279,2372.717,14900,10,352.424,106.761
28-03-2025 04:08,22.761,19.813,738.216,26.839,36.022,103.412,4.62,111.334,2049.224,14910,10,586.346,33.791
28-03-2025 04:08,22.763,39.506,555.627,71.102,27.665,208.933,2.923,111.443,2507.739,14920,10,475.945,83.005
28-03-2025 04:08,22.765,8.544,741.335,11.525,30.343,227.308,0.445,111.467,989.281,14930,10,736.83,11.596
28-03-2025 04:09,22.767,46.626,558.547,83.477,31.43,127.736,3.324,111.597,1511.344,14940,10,399.515,116.705
28-03-2025 04:09,22.769,20.892,628.148,33.259,38.472,158.945,0.079,111.655,2371.611,14950,10,571.599,36.55
28-03-2025 04:09,22.77,23.967,627.921,38.169,39.778,212.264,0.483,111.721,1150.345,14960,10,509.594,47.032
28-03-2025 04:09,22.772,31.77,404.051,78.63,44.877,33.898,3.195,111.809,333.64,14970,10,647.006,49.104
28-03-2025 04:09,22.774,42.251,719.621,58.713,37.36,163.142,1.208,111.927,2329.345,14980,10,418.161,101.04
28-03-2025 04:09,22.776,20.327,504.299,40.308,30.207,50.279,1.034,111.983,265.922,14990,10,730.076,27.843
28-03-2025 04:10,22.778,25.73,394.89,65.157,38.792,154.482,3.639,112.055,2679.894,15000,10,683.024,37.671
28-03-2025 04:10,22.78,21.575,356.372,60.539,36.893,213.208,1.625,112.115,1775.196,15010,10,644.624,33.468
28-03-2025 04:10,22.782,42.797,604.884,70.752,30.77,282.732,0.845,112.234,1854.067,15020,10,736.431,58.114
28-03-2025 04:10,22.783,44.7,740.081,60.399,27.521,43.33,4.541,112.358,57.056,15030,10,688.635,64.911
28-03-2025 04:10,22.785,11.649,551.104,21.138,24.596,121.762,4.905,112.39,1603.845,15040,10,494.262,23.569
28-03-2025 04:10,22.787,42.786,490.12,87.296,31.719,182.97,3.054,112.509,2548.735,15050,10,707.622,60.464
28-03-2025 04:11,22.789,7.486,564.654,13.258,33.109,208.826,0.162,112.53,2353.914,15060,10,531.434,14.087
28-03-2025 04:11,22.791,12.471,644.899,19.339,36.927,295.381,1.623,112.564,2820.426,15070,10,559.59,22.287
28-03-2025 04:11,22.793,7.783,513.301,15.163,39.23,167.517,2.473,112.586,2919.452,15080,10,378.163,20.581
28-03-2025 04:11,22.795,9.051,502.497,18.013,27.032,114.287,1.122,112.611,2934.026,15090,10,342.278,26.445
28-03-2025 04:11,22.796,20.28,712.463,28.465,30.734,20.967,1.214,112.667,641.266,15100,10,360.219,56.299
28-03-2025 04:11,22.798,32.138,551.754,58.247,28.116,49.676,0.416,112.757,2027.612,15110,10,368.386,87.24
28-03-2025 04:12,22.8,39.964,661.563,60.409,35.363,113.281,2.692,112.868,2748.559,15120,10,429.436,93.062
28-03-2025 04:12,22.802,35.529,354.648,100.18,21.89,25.383,4.167,112.966,75.712,15130,10,393.534,90.281
28-03-2025 04:12,22.804,12.196,505.001,24.15,32.429,45.267,0.884,113.0,2131.927,15140,10,453.097,26.916
28-03-2025 04:12,22.806,23.395,394.909,59.241,37.003,246.518,2.465,113.065,505.013,15150,10,651.744,35.896
28-03-2025 04:12,22.807,33.614,750.797,44.77,39.771,99.644,1.821,113.159,1007.643,15160,10,678.395,49.549
28-03-2025 04:12,22.809,28.896,707.242,40.857,37.513,285.36,4.509,113.239,2798.672,15170,10,767.081,37.67
28-03-2025 04:13,22.811,37.013,401.808,92.116,40.902,60.65,2.174,113.342,431.085,15180,10,754.882,49.032
28-03-2025 04:13,22.813,8.33,725.181,11.487,31.1,76.736,3.967,113.365,2443.497,15190,10,685.069,12.159
28-03-2025 04:13,22.815,34.4,481.853,71.392,25.352,163.664,4.028,113.46,1004.734,15200,10,462.727,74.342
28-03-2025 04:13,22.817,15.224,331.279,45.956,43.832,65.12,3.846,113.503,1626.201,15210,10,511.012,29.793
28-03-2025 04:13,22.819,36.108,730.106,49.456,42.268,15.204,2.378,113.603,2506.477,15220,10,716.514,50.394
28-03-2025 04:13,22.82,25.463,408.562,62.323,40.679,258.675,1.586,113.674,268.119,15230,10,370.25,68.772
28-03-2025 04:14,22.822,44.283,371.816,119.099,39.411,107.999,3.277,113.797,491.32,15240,10,500.329,88.507
28-03-2025 04:14,22.824,16.631,697.287,23.851,23.045,3.646,1.274,113.843,2528.684,15250,10,480.643,34.601
28-03-2025 04:14,22.826,31.713,367.114,86.384,36.057,178.503,0.901,113.931,605.623,15260,10,682.952,46.435
28-03-2025 04:14,22.828,42.285,307.789,137.382,23.323,162.422,2.962,114.049,161.681,15270,10,363.656,116.276
28-03-2025 04:14,22.83,40.23,411.705,97.715,20.609,127.123,0.94,114.16,1955.094,15280,10,667.761,60.245
28-03-2025 04:14,22.832,14.265,381.913,37.352,24.863,62.583,0.771,114.2,1044.903,15290,10,618.682,23.057
28-03-2025 04:15,22.833,36.599,473.613,77.277,41.432,117.559,0.523,114.302,88.004,15300,10,494.437,74.022
28-03-2025 04:15,22.835,28.226,383.966,73.511,20.92,93.991,3.281,114.38,211.304,15310,10,667.216,42.304
28-03-2025 04:15,22.837,26.886,611.974,43.934,38.553,9.76,4.214,114.455,2503.705,15320,10,762.868,35.244
28-03-2025 04:15,22.839,34.154,490.951,69.567,39.493,217.037,0.117,114.55,1770.468,15330,10,692.539,49.317
28-03-2025 04:15,22.841,30.016,606.813,49.465,23.712,205.582,0.755,114.633,2920.628,15340,10,607.566,49.404
28-03-2025 04:15,22.843,7.778,652.198,11.926,27.993,161.633,4.88,114.655,2566.418,15350,10,765.792,10.157
28-03-2025 04:16,22.845,23.994,421.58,56.916,36.971,229.464,3.779,114.721,1716.363,15360,10,551.418,43.514
28-03-2025 04:16,22.846,29.709,479.842,61.914,31.312,80.164,0.257,114.804,108.75,15370,10,791.097,37.554
28-03-2025 04:16,22.848,35.838,595.26,60.205,27.084,67.635,4.494,114.903,2962.724,15380,10,375.945,95.327
28-03-2025 04:16,22.85,30.387,629.58,48.265,27.621,133.675,2.039,114.988,2803.006,15390,10,780.749,38.92
28-03-2025 04:16,22.852,46.07,616.619,74.714,29.84,177.902,4.533,115.116,897.479,15400,10,677.752,67.975
28-03-2025 04:16,22.854,5.981,361.23,16.558,21.227,90.567,1.818,115.132,2554.1,15410,10,770.976,7.758
28-03-2025 04:17,22.856,9.808,560.67,17.494,27.297,114.166,3.016,115.159,2051.752,15420,10,713.935,13.738
28-03-2025 04:17,22.857,42.153,519.308,81.172,39.439,35.227,0.902,115.277,2578.796,15430,10,603.887,69.803
28-03-2025 04:17,22.859,29.668,692.159,42.863,36.331,126.317,3.532,115.359,1386.813,15440,10,373.675,79.395
28-03-2025 04:17,22.861,20.054,481.605,41.641,38.284,214.64,3.057,115.415,1065.492,15450,10,404.475,49.582
28-03-2025 04:17,22.863,25.669,333.328,77.009,38.699,224.225,4.338,115.486,2814.395,15460,10,599.615,42.81
28-03-2025 04:17,22.865,32.454,779.24,41.648,38.759,76.721,1.589,115.576,376.657,15470,10,412.038,78.765
28-03-2025 04:18,22.867,35.618,584.222,60.966,31.771,175.283,1.269,115.675,1775.632,15480,10,697.486,51.066
28-03-2025 04:18,22.869,36.068,307.035,117.473,39.703,27.039,0.824,115.775,2388.669,15490,10,704.861,51.171
28-03-2025 04:18,22.87,44.04,505.42,87.136,21.008,84.198,2.308,115.898,2306.983,15500,10,341.643,128.908
28-03-2025 04:18,22.872,26.3,786.557,33.437,23.481,165.015,0.836,115.971,1779.209,15510,10,322.953,81.437
28-03-2025 04:18,22.874,26.418,654.913,40.338,20.325,15.504,3.836,116.044,637.248,15520,10,548.065,48.202
28-03-2025 04:18,22.876,47.001,461.606,101.821,37.27,144.208,1.684,116.175,501.784,15530,10,705.345,66.636
28-03-2025 04:19,22.878,16.747,555.354,30.156,22.789,132.699,4.048,116.221,261.974,15540,10,358.672,46.693
28-03-2025 04:19,22.88,9.23,508.73,18.144,24.121,15.455,0.682,116.247,2154.541,15550,10,361.517,25.532
28-03-2025 04:19,22.882,26.117,456.091,57.262,22.518,164.844,0.923,116.319,2731.921,15560,10,392.257,66.58
28-03-2025 04:19,22.883,33.562,427.736,78.464,23.131,159.887,3.408,116.413,2365.65,15570,10,323.603,103.714
