Timestamp,Time-lap,State Of Charge_SoC,Charging Power_kW,Charging Voltage_V,Charging Current_A,Battery Temperature_C,Battery Voltage_BV,Battery Current_IB,Vehicle Speed_kmh,Regenerative Power_kW,Energy Supplied_kWh,Motor RPM,Time Elapsed_s
28-03-2025 05:00,10,23.343,26.47,474.399,55.796,36.935,339.303,78.011,226.266,1.146,135.946,816.968,18050
28-03-2025 05:01,10,23.345,11.624,553.887,20.986,23.343,462.264,25.146,69.747,0.984,135.978,628.684,18060
28-03-2025 05:01,10,23.346,11.101,539.402,20.581,20.677,522.749,21.236,94.55,1.932,136.009,221.553,18070
28-03-2025 05:01,10,23.348,26.901,721.989,37.26,38.836,561.681,47.894,150.843,3.281,136.084,1851.658,18080
28-03-2025 05:01,10,23.35,16.781,595.169,28.195,41.738,309.66,54.191,48.472,0.306,136.131,1509.586,18090
28-03-2025 05:01,10,23.352,18.44,462.031,39.911,40.248,356.19,51.77,299.563,4.105,136.182,22.362,18100
28-03-2025 05:01,10,23.354,32.477,627.124,51.787,20.38,731.884,44.374,297.554,2.894,136.272,14.527,18110
28-03-2025 05:02,10,23.356,9.5,633.24,15.002,33.154,781.389,12.157,75.007,2.882,136.298,367.676,18120
28-03-2025 05:02,10,23.357,25.501,615.476,41.433,43.41,667.494,38.205,95.538,3.158,136.369,1400.269,18130
28-03-2025 05:02,10,23.359,31.188,539.302,57.83,37.865,745.29,41.847,4.745,2.176,136.456,2894.108,18140
28-03-2025 05:02,10,23.361,32.003,550.654,58.118,38.65,665.53,48.086,138.921,1.658,136.545,1716.998,18150
28-03-2025 05:02,10,23.363,17.733,669.771,26.476,31.243,606.513,29.237,284.362,2.465,136.594,2506.058,18160
28-03-2025 05:02,10,23.365,49.113,779.047,63.042,31.262,772.625,63.566,176.152,1.162,136.731,1294.087,18170
28-03-2025 05:03,10,23.367,30.644,369.238,82.991,22.366,500.964,61.169,272.773,4.399,136.816,448.514,18180
28-03-2025 05:03,10,23.369,34.358,632.912,54.285,23.136,705.853,48.675,241.062,3.561,136.911,1562.584,18190
28-03-2025 05:03,10,23.37,43.674,646.982,67.504,38.959,779.717,56.013,292.888,4.399,137.032,2799.923,18200
28-03-2025 05:03,10,23.372,49.683,554.211,89.647,32.714,635.218,78.214,134.944,3.244,137.17,2869.251,18210
28-03-2025 05:03,10,23.374,31.269,764.018,40.927,42.258,617.176,50.665,150.187,1.919,137.257,2635.553,18220
28-03-2025 05:03,10,23.376,42.145,582.76,72.32,35.959,607.275,69.401,232.609,3.454,137.374,791.112,18230
28-03-2025 05:04,10,23.378,9.944,483.371,20.573,39.333,665.419,14.944,63.549,3.187,137.402,744.103,18240
28-03-2025 05:04,10,23.38,42.347,764.269,55.408,36.653,416.797,101.6,199.756,3.562,137.52,29.96,18250
28-03-2025 05:04,10,23.382,18.558,770.546,24.084,35.144,605.807,30.634,35.997,1.23,137.571,135.531,18260
28-03-2025 05:04,10,23.383,28.301,445.312,63.554,27.689,490.299,57.723,61.775,2.689,137.65,2384.895,18270
28-03-2025 05:04,10,23.385,40.977,522.985,78.352,21.487,380.73,107.627,220.542,0.854,137.764,1249.651,18280
28-03-2025 05:04,10,23.387,23.61,324.943,72.659,25.386,569.565,41.453,263.03,1.299,137.829,1123.939,18290
28-03-2025 05:05,10,23.389,41.842,641.115,65.264,29.607,482.486,86.721,61.621,2.818,137.945,1574.658,18300
28-03-2025 05:05,10,23.391,29.601,590.664,50.114,36.62,493.167,60.022,159.525,4.856,138.028,1822.354,18310
28-03-2025 05:05,10,23.393,13.831,521.174,26.539,40.854,736.785,18.773,239.663,2.04,138.066,424.766,18320
28-03-2025 05:05,10,23.395,15.679,363.495,43.134,38.795,614.586,25.512,177.566,0.422,138.11,783.778,18330
28-03-2025 05:05,10,23.396,19.664,535.478,36.722,30.788,628.71,31.276,144.49,1.033,138.164,2385.072,18340
28-03-2025 05:05,10,23.398,26.485,495.372,53.464,20.445,308.144,85.949,245.269,4.193,138.238,455.824,18350
28-03-2025 05:06,10,23.4,49.929,308.012,162.101,31.961,695.198,71.82,241.188,1.077,138.376,1572.744,18360
28-03-2025 05:06,10,23.402,26.071,553.869,47.071,23.435,461.374,56.508,147.124,2.999,138.449,52.027,18370
28-03-2025 05:06,10,23.404,21.407,682.095,31.385,21.803,332.496,64.383,243.23,0.545,138.508,2972.735,18380
28-03-2025 05:06,10,23.406,24.812,508.539,48.79,43.789,535.341,46.347,243.77,2.329,138.577,2356.136,18390
28-03-2025 05:06,10,23.407,5.723,748.363,7.647,31.408,416.406,13.743,210.225,4.287,138.593,1754.735,18400
28-03-2025 05:06,10,23.409,41.165,790.698,52.062,23.465,717.878,57.343,13.623,1.798,138.708,1797.956,18410
28-03-2025 05:07,10,23.411,21.385,621.179,34.426,21.378,767.315,27.87,165.273,1.993,138.767,2636.27,18420
28-03-2025 05:07,10,23.413,13.511,406.721,33.22,42.116,460.837,29.319,217.103,1.342,138.804,2199.71,18430
28-03-2025 05:07,10,23.415,28.992,460.905,62.903,36.574,629.018,46.091,161.091,3.29,138.885,1718.056,18440
28-03-2025 05:07,10,23.417,26.982,438.434,61.542,41.167,514.93,52.399,122.103,3.954,138.96,2528.806,18450
28-03-2025 05:07,10,23.419,18.963,350.531,54.099,34.46,618.799,30.645,194.366,4.093,139.013,2777.338,18460
28-03-2025 05:07,10,23.42,32.835,439.853,74.651,33.962,775.11,42.362,273.67,4.467,139.104,1956.065,18470
28-03-2025 05:08,10,23.422,6.835,444.648,15.371,24.564,577.608,11.833,51.321,0.641,139.123,2908.758,18480
28-03-2025 05:08,10,23.424,18.615,394.741,47.157,25.479,384.237,48.446,225.867,2.124,139.175,2815.653,18490
28-03-2025 05:08,10,23.426,31.021,654.636,47.387,23.258,694.885,44.642,16.969,0.5,139.261,61.68,18500
28-03-2025 05:08,10,23.428,8.941,499.722,17.892,28.588,445.211,20.082,228.314,3.81,139.286,2996.705,18510
28-03-2025 05:08,10,23.43,5.881,599.973,9.802,20.026,579.785,10.143,279.55,3.396,139.302,419.883,18520
28-03-2025 05:08,10,23.432,22.824,624.149,36.568,31.177,562.509,40.575,198.687,2.747,139.365,1571.316,18530
28-03-2025 05:09,10,23.433,35.454,643.827,55.067,38.62,374.684,94.622,130.426,4.328,139.464,1070.864,18540
28-03-2025 05:09,10,23.435,32.331,460.678,70.182,40.022,301.141,107.363,197.453,3.634,139.554,1346.613,18550
28-03-2025 05:09,10,23.437,5.001,797.201,6.273,41.886,754.535,6.628,34.155,0.091,139.567,1633.244,18560
28-03-2025 05:09,10,23.439,13.655,357.53,38.192,31.898,402.719,33.906,156.982,3.265,139.605,1140.378,18570
28-03-2025 05:09,10,23.441,21.036,719.275,29.246,42.488,684.774,30.72,159.527,2.899,139.664,2633.826,18580
28-03-2025 05:09,10,23.443,23.451,610.879,38.389,26.16,609.073,38.503,61.903,3.93,139.729,1499.852,18590
28-03-2025 05:10,10,23.445,48.249,447.327,107.862,35.127,739.594,65.238,198.365,3.081,139.863,860.404,18600
28-03-2025 05:10,10,23.446,12.361,613.685,20.142,20.599,611.905,20.201,50.641,0.012,139.897,762.264,18610
28-03-2025 05:10,10,23.448,30.953,335.187,92.346,36.659,520.894,59.423,122.871,4.44,139.983,2059.406,18620
28-03-2025 05:10,10,23.45,17.332,324.971,53.334,32.979,434.252,39.912,50.383,3.105,140.031,1851.255,18630
28-03-2025 05:10,10,23.452,37.804,600.653,62.938,20.191,431.602,87.59,105.406,2.268,140.136,2346.357,18640
28-03-2025 05:10,10,23.454,23.339,580.389,40.213,35.868,588.075,39.688,274.688,3.057,140.201,1124.611,18650
28-03-2025 05:11,10,23.456,27.261,730.686,37.309,36.076,667.81,40.822,153.042,1.149,140.277,1196.092,18660
28-03-2025 05:11,10,23.457,40.919,676.526,60.485,35.963,347.372,117.797,42.181,3.888,140.391,511.957,18670
28-03-2025 05:11,10,23.459,14.354,713.324,20.122,39.355,313.447,45.793,166.396,4.299,140.431,2203.279,18680
28-03-2025 05:11,10,23.461,26.776,559.557,47.851,36.577,303.794,88.137,68.09,3.31,140.505,1631.698,18690
28-03-2025 05:11,10,23.463,26.287,458.148,57.377,33.096,493.333,53.285,79.572,0.014,140.578,671.465,18700
28-03-2025 05:11,10,23.465,7.084,713.73,9.925,20.82,709.77,9.98,60.796,4.412,140.598,2424.636,18710
28-03-2025 05:12,10,23.467,24.142,760.187,31.758,23.488,447.113,53.996,265.418,0.59,140.665,1155.357,18720
28-03-2025 05:12,10,23.469,19.06,488.092,39.051,38.279,687.633,27.719,109.803,4.043,140.718,1520.042,18730
28-03-2025 05:12,10,23.47,43.856,552.767,79.339,38.533,441.698,99.289,179.621,1.808,140.839,125.221,18740
28-03-2025 05:12,10,23.472,41.075,447.147,91.861,24.941,621.139,66.129,176.83,2.93,140.954,1332.78,18750
28-03-2025 05:12,10,23.474,13.85,771.991,17.94,44.727,362.503,38.206,39.272,0.551,140.992,500.777,18760
28-03-2025 05:12,10,23.476,26.51,455.599,58.187,24.66,658.702,40.246,20.487,0.757,141.066,2573.896,18770
28-03-2025 05:13,10,23.478,47.59,446.017,106.701,39.917,461.652,103.087,235.255,1.174,141.198,2693.568,18780
28-03-2025 05:13,10,23.48,34.137,353.425,96.59,23.012,665.815,51.271,176.213,1.872,141.293,2872.503,18790
28-03-2025 05:13,10,23.482,25.305,628.333,40.274,43.732,792.872,31.916,109.146,3.624,141.363,899.433,18800
28-03-2025 05:13,10,23.483,40.164,750.334,53.528,36.005,495.1,81.122,216.085,1.129,141.475,620.643,18810
28-03-2025 05:13,10,23.485,9.79,423.712,23.104,43.992,337.614,28.996,99.565,3.358,141.502,55.14,18820
28-03-2025 05:13,10,23.487,23.056,632.235,36.467,24.696,676.914,34.06,90.166,0.07,141.566,1501.228,18830
28-03-2025 05:14,10,23.489,21.94,454.4,48.283,29.658,494.365,44.379,236.552,2.102,141.627,532.44,18840
28-03-2025 05:14,10,23.491,29.292,490.61,59.706,33.702,596.732,49.088,41.811,2.669,141.708,2473.265,18850
28-03-2025 05:14,10,23.493,26.04,780.487,33.364,38.724,653.858,39.825,186.423,1.749,141.78,2045.997,18860
28-03-2025 05:14,10,23.495,38.077,588.545,64.697,41.334,760.773,50.051,248.531,4.89,141.886,1285.235,18870
28-03-2025 05:14,10,23.496,28.82,354.184,81.37,44.255,387.17,74.437,73.869,2.3,141.966,2376.084,18880
28-03-2025 05:14,10,23.498,12.461,417.352,29.857,26.098,589.952,21.122,167.687,1.42,142.001,2709.985,18890
28-03-2025 05:15,10,23.5,14.544,648.738,22.419,27.299,712.759,20.406,284.917,1.997,142.041,2547.752,18900
28-03-2025 05:15,10,23.502,48.345,366.748,131.821,44.898,714.083,67.702,282.163,4.141,142.176,1498.834,18910
28-03-2025 05:15,10,23.504,48.604,585.327,83.037,31.483,716.924,67.795,158.884,3.825,142.311,1000.385,18920
28-03-2025 05:15,10,23.506,26.429,514.239,51.394,22.875,657.385,40.203,236.2,2.997,142.384,331.012,18930
28-03-2025 05:15,10,23.507,41.336,568.71,72.683,23.78,702.182,58.867,145.404,2.549,142.499,2079.203,18940
28-03-2025 05:15,10,23.509,18.156,356.61,50.914,26.323,752.183,24.138,13.504,4.11,142.549,889.866,18950
28-03-2025 05:16,10,23.511,48.733,543.364,89.687,44.247,756.998,64.376,152.226,1.545,142.685,710.203,18960
28-03-2025 05:16,10,23.513,23.841,451.788,52.77,44.357,345.373,69.029,274.623,4.265,142.751,1587.98,18970
28-03-2025 05:16,10,23.515,6.383,303.89,21.004,38.677,541.793,11.781,272.128,1.828,142.769,448.235,18980
28-03-2025 05:16,10,23.517,45.971,702.301,65.457,34.964,745.391,61.673,253.646,2.216,142.896,1697.565,18990
28-03-2025 05:16,10,23.519,7.904,570.923,13.845,43.725,504.135,15.679,35.054,4.362,142.918,2718.973,19000
28-03-2025 05:16,10,23.52,5.794,363.557,15.936,38.273,394.558,14.684,262.864,1.376,142.934,1466.902,19010
28-03-2025 05:17,10,23.522,40.492,329.178,123.008,29.615,579.377,69.888,190.557,2.715,143.047,2526.874,19020
28-03-2025 05:17,10,23.524,7.606,744.577,10.216,25.362,641.132,11.864,195.592,0.129,143.068,174.354,19030
28-03-2025 05:17,10,23.526,41.606,352.605,117.996,41.574,411.096,101.208,56.294,0.115,143.183,2287.438,19040
28-03-2025 05:17,10,23.528,44.655,338.918,131.758,32.002,347.127,128.642,61.903,0.538,143.308,1386.152,19050
28-03-2025 05:17,10,23.53,19.969,695.703,28.703,41.286,394.977,50.557,88.884,2.055,143.363,1099.893,19060
28-03-2025 05:17,10,23.532,31.951,634.925,50.322,34.708,373.231,85.606,251.078,1.611,143.452,1745.734,19070
28-03-2025 05:18,10,23.533,40.818,585.985,69.656,37.878,301.553,135.358,4.407,0.42,143.565,757.559,19080
28-03-2025 05:18,10,23.535,18.549,477.629,38.835,29.021,560.115,33.116,101.181,1.772,143.617,1306.657,19090
28-03-2025 05:18,10,23.537,30.207,340.516,88.709,32.112,700.702,43.109,193.505,0.815,143.701,1107.96,19100
28-03-2025 05:18,10,23.539,16.886,784.021,21.537,44.076,667.674,25.291,71.549,0.643,143.747,2115.851,19110
28-03-2025 05:18,10,23.541,37.799,348.26,108.538,40.161,568.303,66.513,101.646,2.47,143.852,1664.412,19120
28-03-2025 05:18,10,23.543,9.76,661.192,14.762,34.817,766.009,12.742,88.767,4.762,143.88,539.937,19130
28-03-2025 05:19,10,23.545,10.191,795.185,12.815,41.912,640.654,15.907,294.064,2.646,143.908,667.206,19140
28-03-2025 05:19,10,23.546,36.807,667.224,55.165,38.526,538.929,68.297,207.862,0.581,144.01,978.391,19150
28-03-2025 05:19,10,23.548,30.501,791.688,38.526,21.396,448.065,68.072,264.233,0.48,144.095,806.409,19160
28-03-2025 05:19,10,23.55,42.448,716.252,59.265,29.037,327.301,129.692,25.956,4.997,144.213,2715.511,19170
28-03-2025 05:19,10,23.552,43.023,389.503,110.457,20.414,770.911,55.808,98.356,1.585,144.332,1867.728,19180
28-03-2025 05:19,10,23.554,41.599,413.597,100.579,31.24,315.758,131.743,223.597,3.895,144.448,1762.196,19190
28-03-2025 05:20,10,23.556,25.473,783.709,32.503,30.231,442.4,57.579,80.174,3.305,144.519,1115.104,19200
28-03-2025 05:20,10,23.557,19.046,536.13,35.525,22.767,677.134,28.127,264.603,1.335,144.571,112.215,19210
28-03-2025 05:20,10,23.559,30.405,550.68,55.213,39.296,784.547,38.754,105.105,2.191,144.656,2986.988,19220
28-03-2025 05:20,10,23.561,12.812,412.675,31.046,35.394,376.68,34.013,262.827,3.677,144.692,852.419,19230
28-03-2025 05:20,10,23.563,16.003,763.562,20.959,30.868,463.703,34.512,250.933,3.525,144.736,1514.082,19240
28-03-2025 05:20,10,23.565,39.295,433.318,90.683,24.738,543.405,72.312,44.619,2.982,144.845,2935.448,19250
28-03-2025 05:21,10,23.567,49.208,329.052,149.546,31.523,357.268,137.735,41.954,2.408,144.982,1120.719,19260
28-03-2025 05:21,10,23.569,10.992,468.961,23.439,34.244,376.685,29.181,185.48,1.818,145.012,1926.944,19270
28-03-2025 05:21,10,23.57,33.174,429.318,77.272,31.573,624.016,53.163,79.397,0.081,145.105,772.064,19280
28-03-2025 05:21,10,23.572,12.336,518.12,23.808,28.489,488.4,25.257,282.49,3.342,145.139,909.681,19290
28-03-2025 05:21,10,23.574,37.908,334.808,113.222,30.978,593.228,63.901,291.842,0.69,145.244,1610.217,19300
28-03-2025 05:21,10,23.576,14.795,613.019,24.135,39.883,469.502,31.512,221.433,1.765,145.285,1553.778,19310
28-03-2025 05:22,10,23.578,48.969,427.737,114.483,28.994,511.456,95.744,45.229,0.578,145.421,1283.035,19320
28-03-2025 05:22,10,23.58,17.392,596.309,29.165,39.192,339.761,51.188,87.104,2.719,145.469,499.127,19330
28-03-2025 05:22,10,23.582,37.397,611.702,61.135,27.85,381.516,98.021,165.543,4.342,145.573,692.894,19340
28-03-2025 05:22,10,23.583,48.485,563.468,86.047,27.185,401.57,120.738,92.626,0.205,145.708,1387.004,19350
28-03-2025 05:22,10,23.585,7.603,434.55,17.496,43.326,658.976,11.538,153.488,0.208,145.729,408.968,19360
28-03-2025 05:22,10,23.587,36.873,718.888,51.291,22.961,693.679,53.155,92.474,3.255,145.832,2887.821,19370
28-03-2025 05:23,10,23.589,34.36,353.418,97.223,25.613,316.687,108.5,271.747,1.052,145.927,1590.156,19380
28-03-2025 05:23,10,23.591,30.962,460.782,67.195,44.701,421.911,73.386,214.031,2.087,146.013,2032.243,19390
28-03-2025 05:23,10,23.593,9.949,622.825,15.974,27.881,531.547,18.717,243.573,2.984,146.041,325.043,19400
28-03-2025 05:23,10,23.595,26.005,404.518,64.287,20.741,386.161,67.343,57.602,0.02,146.113,2438.745,19410
28-03-2025 05:23,10,23.596,9.072,351.739,25.791,25.384,489.292,18.541,28.439,1.477,146.138,15.736,19420
28-03-2025 05:23,10,23.598,5.988,307.205,19.492,20.915,779.321,7.684,276.928,4.343,146.155,897.069,19430
28-03-2025 05:24,10,23.6,44.25,702.348,63.003,40.292,578.267,76.522,180.997,3.684,146.278,1957.603,19440
28-03-2025 05:24,10,23.602,30.307,518.419,58.461,28.773,678.956,44.638,133.553,4.048,146.362,2952.394,19450
28-03-2025 05:24,10,23.604,45.989,312.778,147.035,22.648,778.722,59.057,157.665,4.114,146.49,2710.629,19460
28-03-2025 05:24,10,23.606,49.516,612.454,80.849,27.317,774.927,63.898,204.313,3.737,146.627,106.732,19470
28-03-2025 05:24,10,23.607,24.459,430.112,56.866,22.273,442.333,55.295,269.678,3.471,146.695,658.217,19480
28-03-2025 05:24,10,23.609,22.499,398.831,56.412,32.255,587.19,38.316,272.741,0.308,146.758,544.651,19490
28-03-2025 05:25,10,23.611,8.679,774.187,11.211,31.396,516.218,16.813,182.34,0.848,146.782,2237.858,19500
28-03-2025 05:25,10,23.613,29.112,460.635,63.201,40.831,462.829,62.901,45.546,4.502,146.863,341.871,19510
28-03-2025 05:25,10,23.615,39.053,355.307,109.913,42.594,797.321,48.98,103.153,4.011,146.971,400.144,19520
28-03-2025 05:25,10,23.617,37.176,710.524,52.323,26.581,414.156,89.764,42.837,4.846,147.074,2804.289,19530
28-03-2025 05:25,10,23.619,15.897,763.982,20.808,21.527,574.685,27.661,215.756,1.378,147.118,2817.684,19540
28-03-2025 05:25,10,23.62,6.935,550.9,12.589,37.744,751.657,9.227,54.374,4.258,147.138,29.66,19550
28-03-2025 05:26,10,23.622,32.009,662.184,48.339,26.514,651.903,49.102,68.078,1.812,147.227,244.16,19560
28-03-2025 05:26,10,23.624,10.748,439.309,24.465,42.1,310.169,34.651,260.12,3.823,147.257,273.657,19570
28-03-2025 05:26,10,23.626,19.201,635.662,30.207,25.524,346.239,55.457,72.607,2.647,147.31,1878.102,19580
28-03-2025 05:26,10,23.628,14.206,677.893,20.956,43.445,424.555,33.46,142.363,3.42,147.349,423.043,19590
28-03-2025 05:26,10,23.63,38.065,417.839,91.099,39.355,703.269,54.126,229.904,0.968,147.455,445.742,19600
28-03-2025 05:26,10,23.632,15.823,590.625,26.791,43.85,452.519,34.967,230.667,1.826,147.499,1097.499,19610
28-03-2025 05:27,10,23.633,15.345,580.419,26.438,20.013,686.61,22.349,105.779,3.016,147.542,2279.157,19620
28-03-2025 05:27,10,23.635,40.986,651.471,62.913,33.631,730.799,56.084,76.127,0.619,147.655,2910.673,19630
28-03-2025 05:27,10,23.637,32.714,720.536,45.402,42.999,604.229,54.141,89.29,4.96,147.746,976.198,19640
28-03-2025 05:27,10,23.639,10.228,780.765,13.1,24.086,551.095,18.559,256.625,1.577,147.775,2184.367,19650
28-03-2025 05:27,10,23.641,33.523,661.131,50.705,33.075,676.45,49.557,73.733,3.363,147.868,1781.489,19660
28-03-2025 05:27,10,23.643,18.167,371.847,48.857,37.542,737.04,24.649,213.432,0.371,147.918,2605.586,19670
28-03-2025 05:28,10,23.645,17.849,428.246,41.68,40.724,557.169,32.036,24.664,1.234,147.968,533.044,19680
28-03-2025 05:28,10,23.646,37.885,327.345,115.733,23.166,438.439,86.408,10.99,4.849,148.073,924.377,19690
28-03-2025 05:28,10,23.648,46.24,484.003,95.537,24.582,759.377,60.893,158.978,1.751,148.202,1989.246,19700
28-03-2025 05:28,10,23.65,35.784,413.492,86.54,38.172,506.333,70.673,190.459,0.192,148.301,1152.146,19710
28-03-2025 05:28,10,23.652,13.107,689.644,19.005,31.974,765.535,17.121,244.809,0.145,148.337,2261.156,19720
28-03-2025 05:28,10,23.654,42.243,417.017,101.298,37.997,319.246,132.321,89.449,0.991,148.455,1009.954,19730
28-03-2025 05:29,10,23.656,44.554,560.392,79.505,21.462,562.983,79.14,37.191,4.777,148.579,949.951,19740
28-03-2025 05:29,10,23.657,23.99,627.361,38.24,29.438,415.262,57.771,42.461,4.759,148.645,1341.95,19750
28-03-2025 05:29,10,23.659,39.605,727.314,54.453,38.168,758.063,52.244,30.622,4.378,148.755,631.259,19760
28-03-2025 05:29,10,23.661,10.767,513.189,20.98,26.574,688.153,15.646,274.351,1.175,148.785,1715.149,19770
28-03-2025 05:29,10,23.663,38.606,361.857,106.687,32.804,598.425,64.512,90.904,4.175,148.892,860.746,19780
28-03-2025 05:29,10,23.665,34.644,356.515,97.173,44.313,449.218,77.12,97.833,3.069,148.989,321.963,19790
28-03-2025 05:30,10,23.667,29.055,769.718,37.748,22.994,444.218,65.408,69.21,1.595,149.069,848.492,19800
28-03-2025 05:30,10,23.669,7.894,450.334,17.529,37.689,499.094,15.817,133.142,4.284,149.091,1017.689,19810
28-03-2025 05:30,10,23.67,22.813,377.289,60.466,30.9,670.519,34.023,279.779,4.009,149.155,1206.26,19820
28-03-2025 05:30,10,23.672,37.075,636.349,58.261,29.17,490.657,75.561,213.661,3.346,149.258,1765.713,19830
28-03-2025 05:30,10,23.674,19.066,402.696,47.345,38.265,353.976,53.861,115.927,1.52,149.31,97.923,19840
28-03-2025 05:30,10,23.676,44.767,791.589,56.554,35.768,322.793,138.687,209.938,1.347,149.435,1428.86,19850
28-03-2025 05:31,10,23.678,39.45,343.69,114.784,25.801,745.011,52.953,203.17,2.513,149.544,365.907,19860
28-03-2025 05:31,10,23.68,47.621,345.284,137.917,38.572,536.266,88.8,82.043,3.397,149.677,128.756,19870
28-03-2025 05:31,10,23.682,47.379,357.092,132.68,36.352,599.861,78.984,142.971,2.837,149.808,1929.328,19880
28-03-2025 05:31,10,23.683,8.868,748.022,11.856,31.905,534.043,16.606,288.151,3.024,149.833,1059.841,19890
28-03-2025 05:31,10,23.685,43.345,752.932,57.568,24.836,340.717,127.217,45.873,2.941,149.953,2440.972,19900
28-03-2025 05:31,10,23.687,6.254,588.475,10.628,44.76,528.965,11.823,141.317,3.954,149.971,2828.672,19910
28-03-2025 05:32,10,23.689,23.072,380.313,60.667,28.789,797.339,28.937,231.709,2.555,150.035,2295.784,19920
28-03-2025 05:32,10,23.691,38.921,784.522,49.612,36.719,348.762,111.599,167.016,3.512,150.143,768.055,19930
28-03-2025 05:32,10,23.693,23.999,469.668,51.098,29.709,494.115,48.569,229.639,0.419,150.21,1923.344,19940
28-03-2025 05:32,10,23.695,14.039,620.505,22.625,30.389,319.589,43.928,229.897,1.791,150.249,745.407,19950
28-03-2025 05:32,10,23.696,35.753,509.388,70.188,28.737,672.89,53.133,50.741,1.104,150.348,776.089,19960
28-03-2025 05:32,10,23.698,9.459,730.892,12.942,37.522,476.215,19.863,91.771,1.198,150.374,2148.751,19970
28-03-2025 05:33,10,23.7,19.605,749.407,26.16,34.603,744.649,26.327,98.95,3.66,150.429,316.145,19980
28-03-2025 05:33,10,23.702,12.316,476.28,25.858,43.033,776.775,15.855,146.057,0.417,150.463,2133.633,19990
28-03-2025 05:33,10,23.704,40.593,749.348,54.171,39.881,547.685,74.117,211.077,0.327,150.576,2696.247,20000
28-03-2025 05:33,10,23.706,9.73,617.296,15.762,43.483,434.255,22.406,15.347,0.432,150.603,2483.881,20010
28-03-2025 05:33,10,23.707,8.509,321.275,26.487,30.092,339.447,25.069,273.182,4.548,150.626,1082.109,20020
28-03-2025 05:33,10,23.709,5.915,403.449,14.662,26.705,711.782,8.311,274.326,0.473,150.643,1774.432,20030
28-03-2025 05:34,10,23.711,28.162,451.985,62.307,21.007,320.871,87.766,170.612,2.943,150.721,2065.109,20040
28-03-2025 05:34,10,23.713,5.27,361.97,14.558,25.336,342.166,15.401,85.822,2.059,150.736,1367.531,20050
28-03-2025 05:34,10,23.715,47.124,634.737,74.242,25.244,347.811,135.487,111.261,2.014,150.866,1791.247,20060
28-03-2025 05:34,10,23.717,14.814,523.843,28.279,44.365,682.983,21.69,211.095,0.19,150.908,218.357,20070
28-03-2025 05:34,10,23.719,44.283,554.117,79.916,25.819,573.032,77.278,283.708,2.597,151.031,1030.282,20080
28-03-2025 05:34,10,23.72,28.651,553.287,51.783,43.139,419.309,68.329,10.401,2.223,151.11,209.185,20090
28-03-2025 05:35,10,23.722,10.141,527.394,19.228,26.022,372.151,27.249,20.022,3.632,151.138,637.045,20100
28-03-2025 05:35,10,23.724,11.896,363.166,32.756,27.989,759.321,15.666,275.194,4.245,151.171,230.182,20110
28-03-2025 05:35,10,23.726,34.468,794.617,43.377,41.997,509.411,67.662,138.227,4.667,151.267,1293.339,20120
28-03-2025 05:35,10,23.728,18.492,589.702,31.359,42.017,349.765,52.871,12.76,3.601,151.319,1324.112,20130
28-03-2025 05:35,10,23.73,40.851,334.75,122.035,21.071,451.075,90.564,168.063,0.674,151.432,2431.776,20140
28-03-2025 05:35,10,23.732,27.227,495.116,54.991,42.212,657.349,41.419,149.343,1.766,151.508,866.063,20150
28-03-2025 05:36,10,23.733,25.693,318.388,80.697,32.912,716.144,35.877,132.508,3.359,151.579,2405.5,20160
28-03-2025 05:36,10,23.735,19.279,425.316,45.328,25.347,763.589,25.247,188.914,4.517,151.633,2317.852,20170
28-03-2025 05:36,10,23.737,33.462,658.031,50.852,23.96,763.565,43.823,289.103,2.526,151.726,638.556,20180
28-03-2025 05:36,10,23.739,10.274,732.132,14.033,26.887,436.254,23.55,72.394,3.905,151.754,1114.282,20190
28-03-2025 05:36,10,23.741,36.954,640.162,57.726,33.525,724.629,50.998,97.649,1.513,151.857,2342.006,20200
28-03-2025 05:36,10,23.743,28.825,637.452,45.219,22.279,473.318,60.9,201.584,4.86,151.937,403.804,20210
28-03-2025 05:37,10,23.745,10.954,591.505,18.518,27.694,387.726,28.251,6.303,4.286,151.967,832.382,20220
28-03-2025 05:37,10,23.746,25.178,684.262,36.796,39.288,511.552,49.219,278.909,4.634,152.037,2736.411,20230
28-03-2025 05:37,10,23.748,41.441,331.643,124.955,32.412,386.659,107.176,44.018,2.858,152.152,2506.112,20240
28-03-2025 05:37,10,23.75,6.296,662.316,9.507,27.536,389.42,16.169,36.423,2.627,152.17,1687.718,20250
28-03-2025 05:37,10,23.752,41.942,599.05,70.015,30.038,733.996,57.142,210.351,1.047,152.286,2451.754,20260
28-03-2025 05:37,10,23.754,47.668,549.648,86.724,29.63,432.715,110.16,62.563,3.799,152.419,2905.984,20270
28-03-2025 05:38,10,23.756,23.12,304.258,75.989,32.731,447.095,51.712,16.605,3.45,152.483,2416.247,20280
28-03-2025 05:38,10,23.757,35.252,749.44,47.038,32.989,785.082,44.902,42.253,2.839,152.581,1141.573,20290
28-03-2025 05:38,10,23.759,42.064,323.203,130.149,26.457,648.859,64.828,111.474,0.375,152.698,282.157,20300
28-03-2025 05:38,10,23.761,43.316,634.048,68.317,44.241,433.671,99.883,190.516,2.46,152.818,2137.627,20310
28-03-2025 05:38,10,23.763,22.086,683.174,32.328,44.519,360.02,61.346,273.77,4.381,152.879,2883.877,20320
